StoreID,StoreName,Street,City,State,StoreTiminings,Phone,Fax,Email,URL,Latitude,Longitude
19290,Viera,"5410 Murrell Road, Suite 117",Rockledge,Florida,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,321-294-4102,,viera@dogtopia.com,https://www.dogtopia.com/viera,28.2675445,-80.7199691
19275,Bethesda,4936 Fairmont Avenue,Bethesda,Maryland,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,240-283-7131,,bethesda@dogtopia.com,https://www.dogtopia.com/bethesda,38.9875259,-77.0970504
19267,Falls Church,108 W. Jefferson St.,Falls Church,Virginia,Monday : 6:00 AM - 7:00 PM | Tuesday : 6:00 AM - 7:00 PM | Wednesday : 6:00 AM - 7:00 PM | Thursday : 6:00 AM - 7:00 PM | Friday : 6:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,571-356-9223,,fallschurch@dogtopia.com,https://www.dogtopia.com/falls-church,38.8866372,-77.1652099
19205,Purcellville,"201 N Maple Ave, Suite A",Purcellville,Virginia,Monday : 6:00 AM - 7:00 PM | Tuesday : 6:00 AM - 7:00 PM | Wednesday : 6:00 AM - 7:00 PM | Thursday : 6:00 AM - 7:00 PM | Friday : 6:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,703-936-4121,703-719-8693,purcellville@dogtopia.com,https://www.dogtopia.com/purcellville,39.1383761,-77.7059493
19130,Don Valley,3 Ellesmere Rd,Scarborough,Ontario,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday :  -  | Sunday :  - ,647-258-5466,,donvalley@dogtopia.com,https://www.dogtopia.com/don-valley,43.7570782,-79.3143738
19083,Arlington Heights,676 East Rand Road,Arlington Heights,Illinois,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 9:00 AM - 5:00 PM | Sunday :  - ,847-350-1115,,arlingtonheights@dogtopia.com,https://www.dogtopia.com/arlington-heights,42.1087723,-87.9740125
19079,Omaha-Millard,18920 Edna Street,Omaha,Nebraska,Monday : 6:30 AM - 7:00 PM | Tuesday : 6:30 AM - 7:00 PM | Wednesday : 6:30 AM - 7:00 PM | Thursday : 6:30 AM - 7:00 PM | Friday : 6:30 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,402-205-0074,,millard@dogtopia.com,https://www.dogtopia.com/omaha-millard,41.1895363,-96.2116482
19074,Stamford-Downtown,"421 Atlantic Street, Suite 101",Stamford,Connecticut,Monday : 6:30 AM - 7:00 PM | Tuesday : 6:30 AM - 7:00 PM | Wednesday : 6:30 AM - 7:00 PM | Thursday : 6:30 AM - 7:00 PM | Friday : 6:30 AM - 7:00 PM | Saturday : 9:00 AM - 5:00 PM | Sunday : 9:00 AM - 5:00 PM,203-716-6013,,stamford@dogtopia.com,https://www.dogtopia.com/stamford-downtown,41.049865,-73.54018959999999
19052,Port Chester,142 Midland Ave,Port Chester,New York,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 7:00 AM - 7:00 PM | Sunday : 10:00 AM - 5:00 PM,914-908-4710,914-268-9964,portchester@dogtopia.com,https://www.dogtopia.com/newyork-portchester,40.9913633,-73.67063639999999
19014,Lake Oswego,"16130 Boones Ferry Rd., Suite C,",Lake Oswego,Oregon,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,503-342-2919,,lakeoswego@dogtopia.com,https://www.dogtopia.com/lake-oswego,45.4087774,-122.72221910000002
19009,South Waterfront,3706 S River Parkway,Portland,Oregon,Monday : 6:30 AM - 7:30 PM | Tuesday : 6:30 AM - 7:30 PM | Wednesday : 6:30 AM - 7:30 PM | Thursday : 6:30 AM - 7:30 PM | Friday : 6:30 AM - 7:30 PM | Saturday : 9:00 AM - 5:00 PM | Sunday : 9:00 AM - 5:00 PM,503-446-4388,,southwaterfront@dogtopia.com,https://www.dogtopia.com/portland-southwaterfront,45.495999,-122.66939000000002
18853,Paradise Valley Village,13001 N Tatum Blvd Suite C01,Phoenix,Arizona,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 8:30 AM - 5:00 PM | Sunday :  - ,480-605-3044,,pvvillage@dogtopia.com,https://www.dogtopia.com/phoenix-paradisevalleyvillage,33.60423984336829,-111.97679198941039
18841,Harrison Ave,243 Grande Heights Dr.,Cary,North Carolina,Monday : 7:00 AM - 6:00 PM | Tuesday : 7:00 AM - 6:00 PM | Wednesday : 7:00 AM - 6:00 PM | Thursday : 7:00 AM - 6:00 PM | Friday : 7:00 AM - 6:00 PM | Saturday : 8:30 AM - 5:00 PM | Sunday :  - ,919-297-2342,,harrisonave@dogtopia.com,https://www.dogtopia.com/cary-harrisonave,35.8047108,-78.78090179999998
18826,Kitchener,"73 King St. W., Unit 102",Kitchener,Ontario,Monday : 7:30 AM - 7:00 PM | Tuesday : 7:30 AM - 7:00 PM | Wednesday : 7:30 AM - 7:00 PM | Thursday : 7:30 AM - 7:00 PM | Friday : 7:30 AM - 7:00 PM | Saturday : 9:30 AM - 3:00 PM | Sunday :  - ,226-317-0628,,kitchener@dogtopia.com,https://www.dogtopia.com/kitchener,43.4500354,-80.4910391
18776,South Summerlin,6415 S Fort Apache Rd. Suite 130,Las Vegas,Nevada,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday :  - ,702-659-5169,,southsummerlin@dogtopia.com,https://www.dogtopia.com/vegas-southsummerlin,36.07181440000001,-115.2987139
18773,Barrie,201 Cundles Road East,Barrie,Ontario,Monday : 6:30 AM - 6:00 PM | Tuesday : 6:30 AM - 6:00 PM | Wednesday : 6:30 AM - 6:00 PM | Thursday : 6:30 AM - 6:00 PM | Friday : 6:30 AM - 6:00 PM | Saturday :  -  | Sunday :  - ,705-410-1113,,barrie@dogtopia.com,https://www.dogtopia.com/barrie,44.4115102,-79.6867866
18680,Mount Kisco,333 North Bedford Road,Mount Kisco,NY,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 7:00 AM - 7:00 PM | Sunday : 7:00 AM - 7:00 PM,914-218-8258,914-218-8259,mountkisco@dogtopia.com,https://www.dogtopia.com/newyork-mountkisco,41.2204834,-73.71946729999999
18651,Warwick,30 Jefferson Blvd,Warwick,Rhode Island,Monday : 6:30 AM - 7:00 PM | Tuesday : 6:30 AM - 7:00 PM | Wednesday : 6:30 AM - 7:00 PM | Thursday : 6:30 AM - 7:00 PM | Friday : 6:30 AM - 7:00 PM | Saturday : 8:00 AM - 5:00 PM | Sunday :  - ,401-903-4900,,warwick@dogtopia.com,https://www.dogtopia.com/warwick,41.7535147,-71.43511560000002
18644,Yorktown,3655 Crompond Rd,Cortlandt Manor,New York,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 7:00 AM - 7:00 PM | Sunday : 10:00 AM - 5:00 PM,914-930-8131,914-930-8132,yorktown@dogtopia.com,https://www.dogtopia.com/newyork-yorktown,41.28875550000001,-73.84213609999999
18637,Historic Phoenix,520 W McDowell Rd,Phoenix,Arizona,Monday : 5:00 AM - 10:00 PM | Tuesday : 5:00 AM - 10:00 PM | Wednesday : 5:00 AM - 10:00 PM | Thursday : 5:00 AM - 10:00 PM | Friday : 5:00 AM - 10:00 PM | Saturday : 5:00 AM - 10:00 PM | Sunday : 5:00 AM - 10:00 PM,602-607-1500,,historicphoenix@dogtopia.com,https://www.dogtopia.com/historic-phoenix,33.4660318,-112.0806354
18626,Town Center - Virginia Beach,4546 Columbus Street,Virginia Beach,Virginia,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday :  -  | Sunday :  - ,757-517-8010,,towncenter@dogtopia.com,https://www.dogtopia.com/towncenter-virginiabeach,36.8409808,-76.13400380000002
18587,Roswell,1570 Holcomb Bridge Road #325,Roswell,Georgia,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday :  - ,770-679-8373,,roswell@dogtopia.com,https://www.dogtopia.com/roswell,34.0191806,-84.31250130000001
18575,Olathe,15270 W. 119th Street,Olathe,Kansas,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,913-318-6458,,olathe@dogtopia.com,https://www.dogtopia.com/olathe,38.9152469,-94.7616084
18543,Cherry Hill,2095 Marlton Pike East,Cherry Hill,New Jersey,Monday : 7:00 AM - 6:00 PM | Tuesday : 7:00 AM - 6:00 PM | Wednesday : 7:00 AM - 6:00 PM | Thursday : 7:00 AM - 6:00 PM | Friday : 7:00 AM - 6:00 PM | Saturday : 10:00 AM - 4:00 PM | Sunday :  - ,856-254-3555,,cherryhill@dogtopia.com,https://www.dogtopia.com/cherry-hill,39.896315,-74.94853899999998
18540,Applewood,1224 Dundas Street East Unit 1B,Mississauga,Ontario,Monday : 6:30 AM - 7:00 PM | Tuesday : 6:30 AM - 7:00 PM | Wednesday : 6:30 AM - 7:00 PM | Thursday : 6:30 AM - 7:00 PM | Friday : 6:30 AM - 7:00 PM | Saturday : 9:00 AM - 4:00 PM | Sunday :  - ,647-691-5477,,applewood@dogtopia.com,https://www.dogtopia.com/applewood,43.60467269999999,-79.5858035
18531,Houston-Cypress,8931 Fry Rd Suite 800,Cypress,Texas,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,281-213-5780,,cypress@dogtopia.com,https://www.dogtopia.com/houston-cypress,29.91231400000001,-95.72747290000001
18477,Fort Lauderdale - Northeast,5435 N Federal Hwy,Fort Lauderdale,Florida,Monday : 7:00 AM - 6:00 PM | Tuesday : 7:00 AM - 6:00 PM | Wednesday : 7:00 AM - 6:00 PM | Thursday : 7:00 AM - 6:00 PM | Friday : 7:00 AM - 6:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday :  - ,954-289-4330,,fortlauderdale@dogtopia.com,https://www.dogtopia.com/fortlauderdale-northeast,26.193325489647354,-80.1135886576721
18472,8th Ave - Nashville,1802 8th Avenue S.,Nashville,Tennessee,Monday : 6:30 AM - 7:00 PM | Tuesday : 6:30 AM - 7:00 PM | Wednesday : 6:30 AM - 7:00 PM | Thursday : 6:30 AM - 7:00 PM | Friday : 6:30 AM - 7:00 PM | Saturday :  -  | Sunday :  - ,615-486-2626,,8thave@dogtopia.com,https://www.dogtopia.com/8thave-nashville,36.13576,-86.77854500000001
18440,Harbor Steps,1300 Post Alley,Seattle,Washington,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday :  - ,206-485-7568,,harborsteps@dogtopia.com,https://www.dogtopia.com/seattle-harborsteps,47.60665689999999,-122.339167
18435,Columbus-Downtown,406 E Main Street,Columbus,Ohio,Monday : 6:00 AM - 7:00 PM | Tuesday : 6:00 AM - 7:00 PM | Wednesday : 6:00 AM - 7:00 PM | Thursday : 6:00 AM - 7:00 PM | Friday : 6:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,614-254-6722,,columbusdowntown@dogtopia.com,https://www.dogtopia.com/columbus-downtown,39.9576494,-82.98905460000003
18402,Meridian North,9445 N Meridian St,Indianapolis,Indiana,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday :  - ,317-280-3877,,meridian.north@dogtopia.com,https://www.dogtopia.com/meridian-north,39.925366,-86.15604059999998
18392,Omaha Northwest,15504 Spaulding Plaza c03,Omaha,Nebraska,Monday : 6:30 AM - 7:00 PM | Tuesday : 6:30 AM - 7:00 PM | Wednesday : 6:30 AM - 7:00 PM | Thursday : 6:30 AM - 7:00 PM | Friday : 6:30 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,(402) 496-4005,,omahanorthwest@dogtopia.com,https://www.dogtopia.com/omaha-northwest,41.2943235,-96.1562528
18389,McKinney,8416 Stacy Rd,McKinney,Texas,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,972-954-2322,,mckinney@dogtopia.com,https://www.dogtopia.com/mckinney,33.1525462,-96.7236861
18386,Halifax,1464 Ironstone Lane,Halifax,Nova Scotia,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday :  -  | Sunday :  - ,782-827-5828,,halifax@dogtopia.com,https://www.dogtopia.com/halifax,44.6443032,-63.57073489999999
18384,Holladay,1977 E Murray Holladay Rd,Salt Lake City,Utah,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 8:00 AM - 5:00 PM | Sunday : 8:00 AM - 5:00 PM,801-998-2826,,holladay@dogtopia.com,https://www.dogtopia.com/holladay,40.6662903,-111.83502090000002
18376,Lionhead,8265 Financial Drive Unit 1,Brampton,Ontario,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 9:00 AM - 3:00 PM | Sunday :  - ,647-317-1631,,lionhead@dogtopia.com,https://www.dogtopia.com/lionhead,43.63466440931988,-79.78913536644404
18358,Eau Claire,2706 Golf Rd,Eau Claire,Wisconsin,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday :  - ,7158616303,,eauclaire@dogtopia.com,https://www.dogtopia.com/eau-claire,44.77176310000001,-91.4624643
18319,South Chandler,4901 South Arizona Ave,Chandler,Arizona,Monday : 7:00 AM - 7:00 PM | Tuesday : 7:00 AM - 7:00 PM | Wednesday : 7:00 AM - 7:00 PM | Thursday : 7:00 AM - 7:00 PM | Friday : 7:00 AM - 7:00 PM | Saturday : 10:00 AM - 5:00 PM | Sunday : 10:00 AM - 5:00 PM,480-447-0655,,southchandler@dogtopia.com,https://www.dogtopia.com/south-chandler,33.2349012,-111.8409505
